program,id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
php,php-0041,2026,ext/dom,use-after-free,dom_xpath_proxy_factory,"a PHP XPath callback returns a node belonging to a throwaway DOMDocument it created itself, and a sibling callback later navigates into that document",https://github.com/php/php-src/blob/f36660d64507e0d5d9fce73739031faac8139ded/ext/dom/tests/gh22554.phpt,f36660d64507e0d5d9fce73739031faac8139ded,8.6.0,system-malloc,caught,read-the-source,https://github.com/php/php-src/commit/f36660d64507e0d5d9fce73739031faac8139ded,"dom_xpath_proxy_factory() built the proxy with php_dom_create_object(node, child, intern) at ext/dom/xpath.c:79, always taking a reference through the DOMXPath's own document instead of dom_xpath_intern_for_doc(xobj, node->doc); the foreign throwaway document's xmlDoc (libxml2-owned) is then freed once its wrapper's own refcount drops, while the returned node is still parked alive in DOMXPath's node_list"
php,php-0043,2026,ext/json,use-after-free,php_json_encode_serializable_object,"json_encode() an object whose jsonSerialize() drops the last reference to itself, e.g. by nulling a reference that aliases the encoded array slot",https://github.com/php/php-src/blob/c74b2587fefa5e088e8dc152d7fe2caeb010e767/ext/json/tests/gh21024.phpt,c74b2587fefa5e088e8dc152d7fe2caeb010e767,8.6.0,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/c74b2587fefa5e088e8dc152d7fe2caeb010e767,"obj is a zend_object, allocated through zend_object_alloc (Zend/zend_objects.c (master:190), Zend/zend_objects_API.h (master:93) - every PHP userland object); php_json_encode_serializable_object() held the raw zend_object* across zend_call_known_function(jsonSerialize) and then read the recursion guard / did an identity compare on it without an added reference, so a jsonSerialize() that dropped the object's last refcount left both reads touching a freed arena slot"
php,php-0044,2026,ext/standard,use-after-free,userfilter_filter,close a stream with a registered php_user_filter whose on-close write-filter flush runs while the stream's resource is already destructed,https://github.com/php/php-src/blob/3db04878609913866d791946d3e29036506fa7b3/ext/standard/tests/filters/gh15836.phpt,3db04878609913866d791946d3e29036506fa7b3,8.4.25,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/3db04878609913866d791946d3e29036506fa7b3,"stream->res is a zend_resource allocated by ZVAL_NEW_RES's emalloc(sizeof(zend_resource)) at Zend/zend_types.h:1164 (via zend_list_insert/zend_register_resource); php_stream_to_zval(stream,&stream_zval) at ext/standard/user_filters.c unconditionally wrapped stream->res into $this->stream even when stream->res->type was already -1 (post-dtor, about to be efree'd), letting user code retain a zval whose resource is freed moments later"
php,php-0045,2026,ext/spl,use-after-free,spl_recursive_it_move_forward_ex,"a RecursiveIteratorIterator whose sub-iterator's valid()/endChildren() re-enters through $this->next(), tearing down the current level before the original call resumes",https://github.com/php/php-src/blob/efbf47300b1c1f561b2c76b92ddf27bb987a6fbc/ext/spl/tests/recursiveiteratoriterator_next_during_endchildren.phpt,efbf47300b1c1f561b2c76b92ddf27bb987a6fbc,8.6.0,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/efbf47300b1c1f561b2c76b92ddf27bb987a6fbc,"a userland Iterator's zend_object_iterator is emalloc'd at Zend/zend_interfaces.c:222 (iterator = emalloc(sizeof(zend_user_iterator))); the no-more-elements branch dtor'd object->iterators[level].iterator/zobject unconditionally, even when a reentrant next() (triggered from that same valid() call) had already torn that level down and freed the iterator first"
php,php-0046,2026,ext/dom,use-after-free,php_dom_xpath_callback_cleanup_args,a php:function() XPath callback registered via XSLTProcessor/DOMXPath registerPHPFunctions() detaches one of its own DOM node arguments before returning,https://github.com/php/php-src/blob/f9821dd1dda7941a4528aef0529b2a454e6da792/ext/dom/tests/xpath_php_function_removes_argument_node.phpt,f9821dd1dda7941a4528aef0529b2a454e6da792,8.6.0,system-malloc,caught,read-the-source,https://github.com/php/php-src/commit/f9821dd1dda7941a4528aef0529b2a454e6da792,"cleanup ran zval_ptr_dtor() on each argument proxy right after the callback returned; if the callback had unlinked/detached the wrapped node, dropping the wrapper's last PHP reference freed the underlying xmlNode (libxml2's own xmlMalloc, not zend-mm) while libxml2's XPath engine was still mid-evaluation and held that same pointer in its result node-set"
php,php-0047,2026,ext/spl,use-after-free,spl_recursive_it_move_forward_ex,RecursiveIteratorIterator::next() re-enters through a sub-iterator's move_forward() that itself rewinds or advances the outer iterator,https://github.com/php/php-src/blob/1cbd3b9ba90c7296c10bae76a7cd7287ddc9ada3/ext/spl/tests/recursiveiteratoriterator_rewind_during_next.phpt,1cbd3b9ba90c7296c10bae76a7cd7287ddc9ada3,8.6.0,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/1cbd3b9ba90c7296c10bae76a7cd7287ddc9ada3,"same zend_user_iterator arena object as php-0045 (emalloc(sizeof(zend_user_iterator)) at Zend/zend_interfaces.c:222); move_forward_ex() cached the sub-iterator pointer in a local before calling iterator->funcs->move_forward(iterator), which can re-enter userland and free/replace object->iterators[level].iterator, leaving the stale cached local read by the following validity check"
php,php-0048,2026,ext/intl,use-after-free,collator_sort_internal,"Collator::sort()/asort() with a comparator that, via a Stringable element's __toString(), appends to the same array through a by-reference alias",https://github.com/php/php-src/blob/5fa74db18d9220b72cc6a04072e317e695f23c90/ext/intl/tests/collator_sort_modify_during_compare.phpt,5fa74db18d9220b72cc6a04072e317e695f23c90,8.6.0,zend-mm-large,blind,read-the-source,https://github.com/php/php-src/commit/5fa74db18d9220b72cc6a04072e317e695f23c90,"hash's bucket store is grown by zend_hash_do_resize()'s new_data = pemalloc(HT_SIZE_EX(nSize,...), ...) at Zend/zend_hash.c:1331 (arena, request-lifetime); collator_sort_internal() ran zend_hash_sort() directly on the caller's own hash while its comparator could append 2000 elements to that same array via a reference, reallocating the bucket store mid-sort"
php,php-0050,2026,ext/dom,use-after-free,dom_element_set_attribute_node_common,set/insert an attribute whose local name collides with an existing namespaced attribute of the same element,https://github.com/php/php-src/blob/3221a076f26da584b30ed90ce4a46fbb7343069b/ext/dom/tests/gh22447.phpt,3221a076f26da584b30ed90ce4a46fbb7343069b,8.4.25,system-malloc,caught,read-the-source,https://github.com/php/php-src/commit/3221a076f26da584b30ed90ce4a46fbb7343069b,"xmlHasProp() matches by local name only (ignoring namespace), so the pre-insertion duplicate check unlinked and php_libxml_node_free_resource()'d the wrong (namespaced) xmlAttr instead of the true no-namespace duplicate; libxml2 then frees the still-PHP-wrapped no-namespace xmlAttr on its own, a use-after-free at request shutdown on libxml2's own xmlMalloc'd node, not zend-mm"
php,php-0051,2026,ext/ftp,use-after-free,ftp_get,a user stream wrapper passed to ftp_get()/ftp_put()/ftp_fget() re-enters the FTP extension (e.g. calling ftp_close()) from its stream_read/stream_write handler while the original transfer is still running,https://github.com/php/php-src/blob/1feb20156bbfc4450e455a92a026e5a53eba5937/ext/ftp/tests/ftp_close_during_transfer.phpt,1feb20156bbfc4450e455a92a026e5a53eba5937,8.6.0,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/1feb20156bbfc4450e455a92a026e5a53eba5937,"ftpbuf_t is ecalloc(1, sizeof(*ftp)) at ext/ftp/ftp.c:125 and its data connection databuf_t is ecalloc(1, sizeof(*data)) at ext/ftp/ftp.c:1720, both request-lifetime arena allocations; a re-entrant ftp_close() reachable through the stream wrapper's callback frees both while ftp_get()/ftp_put()/ftp_append() still hold and use them further down the same C call stack"
php,php-0052,2026,ext/standard,use-after-free,php_io_poll_watcher,"drop the last reference to an Io\Poll\Context while an Io\Poll\Watcher created from it is still live, then call Watcher::remove()/modify()",https://github.com/php/php-src/blob/fc84d165950d48031d8985f4839ff75a55e87f52/ext/standard/tests/poll/poll_stream_handle_close_then_free.phpt,fc84d165950d48031d8985f4839ff75a55e87f52,8.6.0,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/fc84d165950d48031d8985f4839ff75a55e87f52,"the Context's php_poll_ctx is php_poll_calloc(1, sizeof(php_poll_ctx), persistent) at main/poll/poll_core.c:139, pecalloc-backed and arena for a normal (non-PHP_POLL_FLAG_PERSISTENT) Context; a Watcher held a raw poll_ctx pointer with no reference, so php_io_poll_context_free_object() destroying the Context left the Watcher's remove()/modify() dereferencing the already-freed ctx. Fix neutralizes each watcher (active=false, poll_ctx=NULL) from the Context's free_object before ctx is destroyed"
php,php-0053,2026,ext/spl,use-after-free,spl_array_method,ArrayObject::uasort()/uksort() (or a sort handler) with a comparator that re-enters __construct() or __unserialize() on the same object,https://github.com/php/php-src/blob/2210fda0e1c19ce610d430ba67914d503cc5c73e/ext/spl/tests/ArrayObject_construct_during_sorting.phpt,2210fda0e1c19ce610d430ba67914d503cc5c73e,8.5.8,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/2210fda0e1c19ce610d430ba67914d503cc5c73e,"intern->array's HashTable is built through the normal array-construction path (bucket store via zend_hash_real_init_*_ex()'s emalloc, Zend/zend_hash.c:177 - arena); spl_array_method() cached Z_ARRVAL(intern->array) across the user comparator call, and spl_array_set_array() (reachable by re-entering __construct/__unserialize from the comparator) swaps and frees intern->array's old HashTable out from under that cached pointer"
php,php-0055,2026,ext/gd,double-free,gdImageSetStyle,call imagesetstyle() with a style array large enough to trip gd's overflow2() guard,,6b68d9433fe5c3c7aa1c0b8f22352d87837cca71,8.5.8,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/6b68d9433fe5c3c7aa1c0b8f22352d87837cca71,"im->style is allocated through gdMalloc, which php-src's ext/gd/libgd/gdhelpers.h (master:16) defines as plain emalloc (php-src re-points bundled libgd at zend-mm) - arena, not system malloc. gdImageSetStyle() called gdFree(im->style) before checking overflow2(); a tripped overflow made it return early with im->style left pointing at freed arena memory, so the next gdImageSetStyle/gdImageDestroy/styled-line dispatch freed or dereferenced it again"
php,php-0056,2026,ext/dom,use-after-free,php_xpath_eval,a custom XPath function (registered via DOMXPath::registerPhpFunctions) that returns/references a node from a different document than the DOMXPath's own,https://github.com/php/php-src/blob/33a49bb4d390ad901ba900683a399363ce4e32fe/ext/dom/tests/gh22077.phpt,33a49bb4d390ad901ba900683a399363ce4e32fe,8.5.7,system-malloc,caught,read-the-source,https://github.com/php/php-src/commit/33a49bb4d390ad901ba900683a399363ce4e32fe,"php_xpath_eval() wrapped a result node with php_dom_create_object(node, &child, &intern->dom) unconditionally, always rooting the new PHP wrapper's lifetime pin to the DOMXPath's own document object rather than dom_xpath_intern_for_doc(); when the node's owning xmlDoc is a different (e.g. externally loaded) document, that document's xmlNode/xmlDoc (libxml2-owned) can be freed while the under-pinned PHP wrapper still points at it"
php,php-0057,2026,ext/spl,use-after-free,spl_dllist_it_helper_move_forward,iterate an SplDoublyLinkedList in delete mode (shift/pop) whose element destructor (e.g. an offsetUnset side effect) unlinks the next node,https://github.com/php/php-src/blob/d6b7bd0f778cd45c0bae91d6e334fdf9f7049199/ext/spl/tests/gh22062.phpt,d6b7bd0f778cd45c0bae91d6e334fdf9f7049199,8.6.0,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/d6b7bd0f778cd45c0bae91d6e334fdf9f7049199,"a list node is spl_ptr_llist_element *elem = emalloc(sizeof(spl_ptr_llist_element)) at ext/spl/spl_dllist.c:175 (spl_ptr_llist_push, arena); the iterator advanced traverse_pointer to old->next/old->prev and only added a refcount pin (SPL_LLIST_CHECK_ADDREF) AFTER calling spl_ptr_llist_pop/shift, whose zval_ptr_dtor can run a destructor that unlinks and frees that same next/prev node first"
php,php-0058,2026,ext/spl,use-after-free,MultipleIterator::valid,a child iterator attached to a MultipleIterator detaches/frees itself from within its own rewind()/next()/valid()/current() call,https://github.com/php/php-src/blob/71926644bbb7f671a9378c0a83989a811f5b288f/ext/spl/tests/gh21927.phpt,71926644bbb7f671a9378c0a83989a811f5b288f,8.4.22,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/71926644bbb7f671a9378c0a83989a811f5b288f,"the child iterator is a zend_object allocated through zend_object_alloc (Zend/zend_objects.c (master:190) - every PHP userland object, arena); MultipleIterator::rewind/next/valid called into it via zend_call_known_instance_method_with_0_params(it, ...) without holding a reference, so a method that dropped the child's last refcount (self-detaching) freed it while the call was still using the raw zend_object* `it` afterward"
php,php-0059,2026,ext/spl,use-after-free,spl_array_write_dimension_ex,write to (or read/write through) an ArrayObject 'child' whose spl_array_object held a raw Bucket* into the parent's HashTable across an operation that can resize/reallocate that table,https://github.com/php/php-src/blob/e912c022fdaa43a732143d666e3780f32dec997a/ext/spl/tests/bug42654.phpt,e912c022fdaa43a732143d666e3780f32dec997a,8.5.6,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/e912c022fdaa43a732143d666e3780f32dec997a,"reverts commit 49b2ff5dbb94, which added intern->bucket - a raw Bucket* into the parent array's bucket store (that store's own allocation is zend_hash_real_init_*_ex()'s emalloc, Zend/zend_hash.c:177, arena). Any mutation that grows/rehashes the HashTable (zend_hash_do_resize's pemalloc, Zend/zend_hash.c:1331) frees the old bucket array and moves entries, invalidating the held Bucket* - exactly the raw-pointer-into-arena-bucket-store pattern behind GH-21499/21520/21532's reported corruption"
php,php-0060,2026,ext/xsl,use-after-free,XSLTProcessor::importStylesheet,"pass a non-document DOM node (e.g. an Element, not the DOMDocument) as the stylesheet to importStylesheet()",https://github.com/php/php-src/blob/26ab037d7c2a07115801756ebec2ed8c0536ad4c/ext/xsl/tests/gh21496.phpt,26ab037d7c2a07115801756ebec2ed8c0536ad4c,8.5.6,system-malloc,caught,read-the-source,https://github.com/php/php-src/commit/26ab037d7c2a07115801756ebec2ed8c0536ad4c,"cloning a non-document node keeps the clone inside the SAME xmlDoc as the original; the pre-fix importStylesheet() then handed that original live xmlDoc to xsltParseStylesheetDoc(), which strips and frees xmlNodes (libxml2's own xmlMalloc) during stylesheet processing, invalidating other PHP DOM objects that still reference nodes elsewhere in that same original document"
php,php-0061,2026,ext/phar,use-after-free,phar_flush_clean_deleted_apply,"unlink (delete) an entry from a compressed phar while it is still open/locked, then flush or iterate the archive",https://github.com/php/php-src/blob/449361afbf6bf99b80cc19ecef195177d398e90b/ext/phar/tests/gh21333.phpt,449361afbf6bf99b80cc19ecef195177d398e90b,8.5.5,zend-mm-bin,blind,read-the-source,https://github.com/php/php-src/commit/449361afbf6bf99b80cc19ecef195177d398e90b,"a phar_entry_info is stored via zend_hash_add_mem(&mydata->manifest, str, &entry, sizeof(phar_entry_info)) at ext/phar/phar.c:1243, which pemalloc's the value slot into the (request-lifetime, non-persistent-cache) manifest HashTable - arena. The old check only tested fp_refcount, so an entry still held open by a fileinfo lock (fileinfo_lock_count) could be ZEND_HASH_APPLY_REMOVE'd and its storage freed while still referenced; phar_entry_can_remove() now checks both"
php,php-0063,2026,ext/openssl,use-after-free,php_openssl_matches_san_list,verify a peer certificate whose subjectAltName DNS entry fails ASN1_STRING_to_UTF8() conversion on a later loop iteration after a successful one,,8c1137097468b993d3264c8159db81d71515672b,8.4.21,system-malloc,caught,read-the-source,https://github.com/php/php-src/commit/8c1137097468b993d3264c8159db81d71515672b,"cert_name is OpenSSL's own OPENSSL_malloc'd buffer, filled by ASN1_STRING_to_UTF8(&cert_name, ...); the pre-fix code ignored its <0 failure return, so on the loop's Nth SAN entry a failed conversion left cert_name pointing at the PREVIOUS iteration's already-OPENSSL_free'd buffer (freed after that earlier match/no-match branch), which the code then read via ASN1_STRING_length/strlen comparisons"
