id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
CVE-2024-24990,2024,nginx/QUIC stream cleanup,double-free,ngx_quic_stream_cleanup_handler / ngx_quic_shutdown_stream,"A QUIC session where ngx_quic_shutdown_stream() fails inside the stream connection's cleanup handler. sc->connection kept pointing at a connection the application code had already freed, so a second close was attempted on it.",,5818f8a6693b3c0d95021f2ee58b69dcf848911c,1.25.4,ngx-pool,blind,read-the-source,https://security-tracker.debian.org/tracker/CVE-2024-24990,"The fix resets sc->connection to NULL on the error path. ALLOC SITE READ: the doubly-closed object is a QUIC stream ngx_connection_t plus its pool -- the connection comes off the recycling free list (src/core/ngx_connection.c:1229/:1279-1280, backing array ngx_alloc'd once at src/event/ngx_event.c:754-755) and the pool from src/event/quic/ngx_event_quic_streams.c:693 `pool = ngx_create_pool(NGX_DEFAULT_POOL_SIZE, c->log);`. TWO HALVES, DIFFERENT ANSWERS: the pool half really is a double free at the system allocator (ngx_destroy_pool -> ngx_free on the block chain, ngx_palloc.c:89-95) and the commit message says exactly that -- 'allocator double free error' -- so that half would be caught; the ngx_connection_t half is never freed at all, only pushed back on ngx_cycle->free_connections, so the stale sc->connection stays a valid in-bounds capability that now belongs to a different client. Recorded blind for the connection half, which is the one the survey is about. Advisory title says 'Use-after-free in HTTP/3'; bug_class recorded as double-free because that is the mechanism the fix describes. Mapping inferred from the advisory range (1.25.0-1.25.3) and the commit message; the 1.25.4 announce names the pair without commits."
nginx-listen-ipv6-addrtext-overflow-2014,2014,nginx/core (inherited listening sockets),oob-write,ngx_set_inherited_sockets,"Binary upgrade of a worker inheriting an IPv6 listening socket. The text buffer was sized for NGX_INET6_ADDRSTRLEN + sizeof("":65535"") - 1, but the formatted form is bracketed ([addr]:port), so two bytes more are written than were allocated.",,8aa8365121ace17f02a9acf714aa4ed6467deddd,1.5.11,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/8aa8365121ace17f02a9acf714aa4ed6467deddd,"No CVE assigned, and not remotely triggerable -- it fires on binary upgrade with an IPv6 listen socket, so it is included as a clean, unambiguous small-object pool overflow rather than as a security finding. ALLOC SITE READ: src/core/ngx_connection.c:204 `ls[i].addr_text.data = ngx_pnalloc(cycle->pool, len);` with len set two lines up in the AF_INET6 case. The cycle pool is NGX_DEFAULT_POOL_SIZE = 16384 so pool->max = 4095 and a ~54-byte address string is a bump allocation; the two bytes land on whatever the cycle pool handed out next. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. The fix changes sizeof("":65535"") to sizeof(""[]:65535"")."
CVE-2016-4450,2016,nginx/core / ngx_files (request body to temp file),null-deref,ngx_chain_to_iovec / ngx_write_chain_to_file,"Writing a chunked-encoded client request body to a temporary file, when the special last buffer (cl->buf->pos == NULL) happens to be the only buffer left after a do/while iteration in ngx_write_chain_to_file(). Made easier to hit by 3832b608dc8d (1.9.13), which lowered the buffer count from IOV_MAX (~1024) to NGX_IOVS_PREALLOCATE (~64).",,a3d382397a00853cf07b21d07fe10a4c10b88244,"1.11.1, 1.10.1",ngx-pool,caught,read-the-source,https://nginx.org/en/security_advisories.html,"The fix adds `if (ngx_buf_special(cl->buf)) continue;` to ngx_chain_to_iovec() at src/os/unix/ngx_files.c:359-363. ALLOC SITE READ for the containing objects: the request body buffers and their chain links come from r->pool (ngx_http_request_body.c allocates rb via ngx_pcalloc(r->pool, sizeof(ngx_http_request_body_t)) and the buffers via ngx_create_temp_buf on r->pool). VERDICT REASONING, not following the arena rule: the fault is reading through cl->buf->pos == NULL, i.e. a NULL dereference, which traps on CHERI and on a conventional MMU alike. Recorded caught for that reason; alloc_arena names where the chain lives. Introduced in 1.3.9 with chunked encoding support per the commit message. Advisory severity: medium. Vulnerable 1.3.9-1.11.0."
nginx-walk-tree-double-free,2007,nginx/core_file,double-free,ngx_walk_tree,"ngx_walk_tree() freed ctx->data on exit whenever ctx->alloc was set, including on paths where THIS invocation had not allocated it -- so a nested walk could free the caller's buffer, and the caller would free it again. Found by a contributor",Recursive directory walk (e.g. cache loader) where an inner ngx_walk_tree level takes the failure path without having allocated ctx->data,b1ccbdad7bef41c105b78384eafbf509af91fa36,0.6.5,system-malloc,caught,read-the-source,https://github.com/nginx/nginx/commit/b1ccbdad7bef41c105b78384eafbf509af91fa36,"CONTROL GROUP, and the oldest row here. Object: ctx->data = ngx_alloc(ctx->alloc, ctx->log) at src/core/ngx_file.c:970 -- real malloc, real ngx_free. The fix introduces a local `data` so only the allocation made by this invocation is freed. A textbook double free of a malloc chunk, i.e. the one bug class where glibc's own tcache/fastbin checks abort the process; the pool has no equivalent because ngx_pfree on a small object simply returns NGX_DECLINED and does nothing (ngx_palloc.c:277-294) -- a 'double free' there is silent by construction. Non-CVE; predates nginx's CVE practice."
nginx-pcre-studies-stale-pool,2021,nginx/core_regex,use-after-free,ngx_regex_module_init / ngx_regex_compile,"If configuration parsing fails, ngx_regex_module_init() is never called and the global ngx_pcre_studies stays set, pointing into a pool that has already been freed. A later RUNTIME regex compilation (SSI, for instance) walks that list -- in single-process mode, or in a worker respawned from a master left in this state.","A configuration that fails to parse, in single-process mode, followed by a runtime regex compilation via SSI",09268f58b457dba304e4dc311d98c206d367b971,1.21.5,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/09268f58b457dba304e4dc311d98c206d367b971,"Object: the ngx_pcre_studies ngx_list_t and its elements, allocated from the configuration cycle's pool. The fix clears the global from the pool CLEANUP handler, which is the arena-native answer: because the pool frees everything at once and ngx_pfree cannot free an individual element (ngx_palloc.c:277-294), the only hook available is a cleanup callback on the pool itself. Blind: the dangling global points at a block that has gone back to malloc, but everything that shared the block is indistinguishable, and while the cycle pool is alive the stale entries are simply live arena bytes. Related later fix: 25c546ac37ba622b93c1a7075bd7eb447bac17b2 (1.25.0) fixed a NULL deref in the same cleanup path when the studies list allocation itself failed. Non-CVE."
nginx-event-pipe-busy-buf-uaf,2026,nginx/event_pipe,use-after-free,ngx_event_pipe_drain_chains / ngx_event_pipe_read_upstream,"A body filter returns an error; ngx_event_pipe_drain_chains() returns ALL buffers to p->free_raw_bufs including those in p->busy, which the downstream still owns. If upstream EOF is seen in the same ngx_event_pipe() pass, those buffers are reused for new upstream reads while still queued for the client. With HTTP/2 only the stream's fake connection is marked on error, so ngx_http_v2_send_output_queue() keeps sending DATA frames pointing at them.","Proxy with buffering to an HTTP/2 client, where an error occurs in the output filter chain while upstream EOF arrives in the same event-pipe pass",8fa349cef4c1760be9a1acad629cc087f802bb14,1.31.5,system-malloc,blind,read-the-source,https://github.com/nginx/nginx/commit/8fa349cef4c1760be9a1acad629cc087f802bb14,"Objects: the pipe's raw buffers, `ngx_create_temp_buf(p->pool, p->bufs.size)` at src/event/ngx_event_pipe.c:240, where p->bufs = u->conf->bufs (src/http/ngx_http_upstream.c:3495) = proxy_buffers, whose default is 8 buffers of ngx_pagesize (ngx_conf_merge_bufs_value(conf->upstream.bufs, prev->upstream.bufs, 8, ngx_pagesize) at src/http/modules/ngx_http_proxy_module.c:3750-3751) = 4096 on this host, one byte ABOVE pool->max=4095, so the data areas take ngx_palloc_large -> malloc; the ngx_buf_t headers (80 bytes) and the chain links (16 bytes) are bump carves. Verdict blind anyway, and this is the clearest reason why: the buffers are never free()d -- they are recycled through the pipe's OWN p->free_raw_bufs list (ngx_event_pipe.c:318-321, :379-380, :1083-1094) and the chain links through pool->chain (ngx_buf.c:48-65). The commit's own words are 'the pipe no longer treats a downstream it has given up on as merely blocked' and the fix is to leave p->busy intact so the buffers are freed only with the request pool. A malloc-level defence sees nothing because malloc is never told. Non-CVE; listed in CHANGES 1.31.5 as 'use-after-free might occur ... proxying with buffering ... HTTP/2 client'."
OSS-FUZZ-486561029,2026,nginx/http-upstream,integer-overflow,"ngx_http_upstream_copy_content_type (src/http/ngx_http_upstream.c:5645; the added guard is at :5682), consumed by ngx_http_header_filter","Upstream Content-Type of `charset=""`. p and last both point just past the opening quote; the trailing-quote strip did `if (*(last - 1) == '""') last--;` without checking last > p, so last < p and `r->headers_out.charset.len = last - p` wraps to SIZE_MAX. ngx_http_header_filter then hands that to ngx_cpymem. ASAN verdict quoted in the fix commit: negative-size-param.","an upstream response carrying multiple 103 status lines; two consecutive `Content-Type: ...charset=""` headers trigger the ASAN report (described in the fix commit)",06c30ec29d392af00157c0b0eecbc545b330e50f,"nginx mainline, 2026-03-04",ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/06c30ec29d392af00157c0b0eecbc545b330e50f,"WEAK BLIND - counted blind by the mechanical arena rule but honestly a poor example of it. Destination: `src/http/ngx_http_header_filter_module.c:442 b = ngx_create_temp_buf(r->pool, len);` -> `src/core/ngx_buf.c:22 b->start = ngx_palloc(pool, size);`, and a typical response header block is a few hundred bytes, well under r->pool->max (ngx_palloc.c:34 gives 4095 for the default 4k request_pool_size), so the buffer really is bump-carved. But the copy length is SIZE_MAX, so it escapes the memnode, the pool and every mapping: a page fault stops it regardless of allocator bounds, and ASAN's negative-size-param is a memcpy interceptor check that does not depend on arena membership at all. This is the ONLY nginx commit in the whole repository that references OSS-Fuzz (verified by `git log --all -i --grep=oss-fuzz`, with a --grep=pool positive control)."
nginx-map-uri-nul-uninit-disclosure,2019,nginx/http_core,uninitialized-read,ngx_http_map_uri_to_path,"A rewritten URI containing a NUL byte. The path buffer is sized from r->uri.len but filled with ngx_cpystrn, which stops at the NUL, leaving the tail of the buffer holding whatever bytes were previously in that pool region; the full path->len was then used, exposing those bytes (e.g. through the Location header).","Configuration that rewrites a URI containing an escaped %00, then returns a redirect whose Location is built from the mapped path",a5895eb502747f396d3901a948834cd87d5fb0c3,1.17.7,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/a5895eb502747f396d3901a948834cd87d5fb0c3,"Object: path.data from ngx_pnalloc(r->pool, path->len) at src/http/ngx_http_core_module.c:2000. ngx_pnalloc does NOT zero (only ngx_pcalloc does, ngx_palloc.c:297-308), and ngx_reset_pool (ngx_palloc.c:111-114) rewinds d.last without zeroing, so the uninitialised tail is literally the previous request's bytes from the same arena block. Size is root.len + uri.len + 1, normally well under 4095. This is the purest form of the arena problem: the disclosure is of NEIGHBOURING LIVE-THEN-RECYCLED arena content, and no allocator boundary is crossed at all, so no spatial or temporal allocator check could fire. Non-CVE (commit message describes the exposure; not in the CHANGES security list)."
nginx-aio-subrequest-terminate-uaf,2024,nginx/http_core,use-after-free,ngx_http_terminate_request / ngx_http_request_finalizer,"A request terminated by ngx_http_terminate_request() while an AIO operation is running in a SUBREQUEST. The finalizer was only installed on the subrequest where terminate was called, not on the one running the AIO, so normal processing resumed there after completion -- against an upstream connection that the termination had already closed.","Cache background update with aio threads, where the client closes the connection during the update (ticket #2555)",c251961c4186ce93cf6eb3c99bf5b7114535d490,1.25.4,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/c251961c4186ce93cf6eb3c99bf5b7114535d490,"Objects: the subrequest ngx_http_request_t (ngx_pcalloc(r->pool, sizeof(ngx_http_request_t)), 1336 bytes measured, src/http/ngx_http_core_module.c:2452) and the upstream ngx_connection_t (per-worker array, ngx_alloc at src/event/ngx_event.c:754-755, recycled via free_connections). Observed symptoms in the commit are 'segfaults in ngx_ssl_recv(), readv() failed (9: Bad file descriptor) ... or socket leaks' -- the classic signature of a recycled slot rather than a freed chunk. Blind on both objects: the subrequest is a carve inside the main request's live pool, and the connection slot is never returned to malloc. Ticket #2555. Non-CVE."
nginx-geo-value-uninit,2024,nginx/http_geo,uninitialized-read,ngx_http_geo_copy_values / ngx_http_geo_value,Copying ngx_http_variable_value_t structures into the geo binary base copies the uninitialised 'escape' field and the struct's padding holes; a crc32 is then computed over that data. Found with MemorySanitizer.,A geo{} block with a binary base (geo $var { ranges; ... }) built at configuration time; MSan reports the crc32 over uninitialised bytes,d3d64cacb3ce96477d354fe17d3b5c6e348f933a,1.25.5,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/d3d64cacb3ce96477d354fe17d3b5c6e348f933a,"Object: val = ngx_palloc(ctx->pool, sizeof(ngx_http_variable_value_t)) at src/http/modules/ngx_http_geo_module.c:1262 (identical bug in src/stream/ngx_stream_geo_module.c:1212). sizeof measured at 16 bytes -- as small as a pool object gets, so unambiguously the bump path. The fix is literally s/ngx_palloc/ngx_pcalloc/, which is the canonical arena remedy: because ngx_palloc never zeroes, EVERY struct allocated with it inherits the previous tenant's bytes in its padding. Non-CVE, config-time, low severity, but it is the cleanest possible demonstration of the mechanism, and it took MSan to find it because no allocator can."
